mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,label
-459.72946,213.83786,50.272884,-33.997356,-4.833305,40.946514,29.102707,-8.359627,-11.860561,12.37343,18.63856,0.09668451,-9.802472,1.9356241,11.643872,3.6017823,-6.5186644,-2.6115294,5.9206963,4.088546,normal
-408.40836,222.61882,86.53962,-3.3092675,-7.868886,17.125967,15.170087,-5.150724,-7.6798196,8.475925,14.510947,1.4047159,-9.6001425,-4.005316,5.8119273,4.5067573,-2.7692134,-2.941948,2.743366,3.4495988,normal
-355.09857,174.09016,70.843056,5.4795184,4.6959257,22.558743,16.786222,-1.787937,-2.581481,13.056598,18.523375,5.4518046,-6.67248,-3.143896,6.037621,5.859054,-0.9252446,-2.2403529,2.7912762,4.807171,normal
-400.7961,170.57495,59.23137,-3.81466,8.379851,36.215515,28.802221,3.2724664,-0.4830182,16.174297,21.329952,6.078207,-6.3944907,-1.1359966,8.289812,6.0558043,-1.7478693,-1.3592228,5.3259387,6.3881288,normal
-422.67227,176.66785,67.20825,-0.48558083,2.6635263,27.105114,25.345406,5.918179,1.0087602,12.742061,17.31444,6.7344217,-2.018895,2.5432422,9.797591,7.163414,-0.08720105,-0.15745659,5.452986,6.164982,normal
-352.13504,183.73508,68.67827,-5.852031,-6.5575852,18.357773,18.72042,0.2925058,-4.1754107,9.767667,17.834665,8.724251,-1.8409718,0.26375428,7.2967396,6.239783,-0.0243639,-0.23633407,5.630865,7.53967,normal
-363.97968,155.54915,59.16231,-1.0447519,1.9513221,25.226793,25.394539,8.160327,2.6469347,13.124034,18.553047,9.140814,-1.0915656,0.5404755,7.027291,6.2259116,0.31990415,-0.43687007,4.434345,6.100703,normal
-455.98035,198.14532,51.093216,-26.962067,-2.8631618,39.213215,30.888468,-2.9213223,-8.949638,10.599543,16.147078,-0.723184,-11.328139,-1.9610163,7.7580395,2.1263523,-6.768753,-3.8909504,3.6037571,1.6390151,normal
-388.84146,156.60127,67.705376,8.295524,5.9043627,25.488756,27.200861,12.387091,5.28766,11.562287,14.886076,6.4655504,-2.5957184,-1.0360677,5.7512236,6.4623446,1.4910432,-0.2768931,2.967625,4.2393274,normal
-360.94388,210.33154,66.62352,-17.472101,-6.278587,28.500721,23.977001,-2.5985749,-6.1505556,12.746826,19.91169,6.201105,-4.484451,1.5536761,9.565834,5.404492,-2.641104,-1.65718,4.2871604,3.8044026,normal
-401.44705,197.32617,63.829952,-15.189033,-6.2959485,26.500076,23.84409,-0.7289717,-5.231789,11.679275,18.504408,5.4757547,-5.113046,1.0056432,9.968026,6.673757,-1.5163245,-0.60587305,6.4138803,6.867641,normal
-436.1718,176.81964,44.51516,-24.347927,-1.2304434,36.699696,28.555544,-1.0969621,-3.3521473,17.847183,24.157438,7.571584,-4.491993,1.942189,9.961627,5.4561696,-1.1698786,2.7359319,9.953099,7.715868,normal
-397.403,158.80336,63.16662,5.5607057,9.714432,31.300488,28.17535,8.974681,3.6394534,14.004535,17.497475,5.9721317,-4.2096705,-0.6921255,7.3745623,6.8126125,0.43876362,-0.8583216,3.4343774,4.7512126,normal
-385.02533,171.98885,66.36325,1.5099168,6.0715275,29.72211,24.147734,-0.08235909,-6.8902974,7.3463206,15.622703,5.636477,-5.5590215,-2.6031313,5.970472,5.448856,-1.6801643,-3.1400528,1.9923413,3.7243066,normal
-427.28345,184.12497,66.54069,-5.8189106,-0.75233227,26.85084,24.278421,2.492382,-1.2263312,14.890292,21.730112,8.542018,-4.359683,-1.1257893,7.63133,6.442823,-0.7439095,-1.003641,5.05033,6.1795545,normal
-494.28665,237.70457,69.15275,-25.05673,-6.7137046,34.67831,26.286867,-5.8263526,-7.6904726,14.623634,18.910978,-0.08692247,-9.701066,2.369323,12.233137,3.9656343,-6.4518337,-2.0531929,7.6583076,6.1242642,normal
-419.2778,194.18593,45.336594,-32.602722,-6.396506,37.60106,29.670727,-4.229779,-8.980303,13.472066,21.664663,5.1280947,-7.17601,0.9991307,11.729898,7.7778335,-1.6581068,-1.6313641,4.1215343,4.0998535,normal
-330.1439,162.15768,59.925846,-3.0494635,2.189454,28.284464,27.480288,6.64115,-1.5876974,8.138236,13.963571,5.879643,-2.0767353,1.5220139,8.176442,6.1684637,-0.55573606,-1.0777698,4.188405,5.75939,normal
-437.36713,192.393,49.50022,-24.892778,-0.3930958,38.535748,26.539719,-7.9095283,-11.431133,10.749274,17.246017,0.87659615,-8.333015,2.4942021,12.453971,6.2405734,-2.8278687,0.49491563,8.3680935,6.463518,normal
-396.682,172.92393,52.922,-12.169578,5.350299,37.99444,29.908714,0.89532524,-4.894928,12.015153,18.999931,6.959295,-2.3258867,3.2911081,9.882392,5.138445,-2.013033,0.54180807,7.7013364,7.404905,normal
-482.08774,254.09726,59.488102,-40.213306,-8.594145,39.92486,22.716213,-18.44901,-17.174301,12.686233,18.141375,-3.217974,-11.72532,2.983169,12.226287,2.294849,-6.903854,-0.99420506,6.630499,2.2746778,normal
-405.56644,155.70102,66.55535,9.031917,9.212605,28.915644,27.938643,10.807677,4.4162025,13.329195,18.23612,9.350451,-0.86709,-0.18238403,5.7260904,5.7636743,1.4036887,1.499802,6.0422096,6.653769,normal
-399.7351,190.85706,72.24389,-2.512398,-0.6546261,25.345821,23.802034,3.4939117,-0.6353467,13.530907,18.981434,6.0470014,-5.880888,-2.200261,6.3358684,4.748438,-2.749228,-3.1958332,2.9969733,4.830024,normal
-464.0699,244.71214,56.43415,-41.972843,-11.102136,40.8216,29.542236,-10.897493,-15.158555,10.340129,16.697191,-2.7718294,-12.172471,1.225245,11.512553,2.9291043,-7.1281095,-2.6162877,5.447404,2.0891385,normal
-389.94135,167.07852,49.565178,-16.257414,-1.4661989,31.426497,28.602932,6.6427217,5.206027,21.831627,24.583084,6.5880694,-7.224921,-2.3749177,6.502185,4.09809,-2.3753414,0.24740237,8.164289,8.766313,normal
-460.4533,179.17944,64.31098,-3.8397489,3.8499625,31.032875,26.964216,4.40395,-0.07157036,14.185311,19.157763,6.3585763,-4.0846186,0.5935275,8.048116,5.124246,-1.0290954,1.9980013,9.842648,9.2477665,normal
-384.85092,159.6391,50.49,-9.005595,6.5819936,36.951153,31.273855,5.562847,-0.93667984,13.089797,19.174662,7.7256966,-2.2205584,2.0610082,9.095965,6.0716186,-0.93114436,-0.3335899,5.320134,5.7020164,normal
-479.70633,223.43243,52.58098,-36.68216,-7.7295947,39.50854,27.599564,-10.504073,-13.1880045,12.591792,19.07833,-0.6242107,-11.266864,0.9533183,11.261468,2.9654887,-7.686411,-3.583519,5.844277,4.80466,normal
-323.76276,167.12215,71.495804,4.5567455,-3.4411113,13.436076,14.936426,1.4919184,-3.5968769,4.6946645,9.904758,3.1562598,-4.986478,-3.61695,2.677821,3.7974265,-0.043678567,-1.2551631,1.7612141,3.2523062,normal
-340.24005,189.5134,72.14051,-2.705691,-2.4248157,21.224855,17.767859,-2.8821511,-5.878613,10.029342,17.275469,5.9325485,-4.9549584,-1.0004681,7.528575,6.3837066,-0.47861096,-1.0914693,4.039147,5.0569286,normal
-463.4667,216.37679,59.400307,-24.156652,-1.7809327,36.031155,21.962751,-11.114562,-8.482598,19.080658,25.594767,6.037873,-5.5893755,3.502482,10.85056,2.624943,-5.680514,-0.2849716,7.876348,4.515871,normal
-462.4631,216.81708,63.27106,-20.405891,-0.049698394,39.044518,28.978928,-3.572886,-5.745808,16.932312,22.271444,2.9016786,-9.717045,-0.76281005,9.48963,4.670443,-3.4540699,-0.26302058,7.0059714,4.9280596,normal
-383.02048,208.51813,67.34724,-19.144129,-12.251232,23.036234,23.134409,-1.6635965,-8.493244,7.4345737,16.178345,5.8749704,-4.061906,0.46135232,7.9053063,4.6830635,-2.6533604,-1.5067886,5.0818486,5.4216094,normal
-463.49188,211.18327,60.291306,-22.142647,-1.2938662,38.8362,29.215778,-4.9441915,-9.425935,13.161529,21.134186,4.3415413,-8.120822,-0.61474437,8.534353,3.2170203,-5.417375,-2.336841,5.8156605,4.673909,normal
-344.863,163.7181,62.14526,0.115236,5.8471484,31.315939,29.30889,8.33147,1.8862166,13.878696,19.924837,9.293553,-1.9362321,0.121872626,7.195642,5.926832,-0.7867922,-1.4791243,4.1384225,6.14219,normal
-446.30945,175.85304,63.54923,-4.1948175,2.4055936,28.81035,24.19732,0.67299503,-4.725085,9.632977,15.854861,4.576648,-4.686966,0.9777042,9.129715,6.0090566,-1.274167,0.60669446,8.179589,8.204353,normal
-414.8779,203.08601,65.73946,-11.128981,2.927158,33.40709,21.247608,-8.990017,-10.010048,12.499241,19.635897,3.906331,-6.798046,0.86076194,8.638684,2.2480252,-6.205608,-2.2148702,6.79322,6.031206,normal
-449.12457,235.98778,45.42866,-46.15722,-6.2576227,43.998356,24.007334,-17.963087,-14.9960985,14.444457,16.659632,-5.8390417,-11.10625,6.909126,15.597725,3.3536355,-6.025138,1.5646769,9.983298,5.042218,normal
-379.03516,194.53313,58.315422,-18.769312,-2.6317754,35.1418,31.10376,1.8899983,-6.4782104,8.143333,14.2653055,3.165317,-3.5683837,4.3720865,10.567785,2.7824512,-6.812954,-3.5612178,6.146951,7.305795,normal
-366.90933,189.79298,71.26632,-4.2991066,-3.0175548,24.211,24.762337,4.7803593,-1.2590011,11.411501,17.941683,7.357331,-3.6907632,-0.97237015,6.678946,5.33213,-1.7759478,-2.5864959,3.1475546,5.2156944,normal
-456.27658,192.73029,58.613804,-17.352678,-3.627232,29.654099,24.459288,1.1144944,2.9000812,24.214865,27.8201,7.109656,-8.376296,-2.305438,8.088033,5.3280683,-2.2932599,-0.11372404,7.447906,6.9826803,normal
-392.97748,182.13742,51.472633,-19.422337,0.09922914,37.30214,31.328485,2.2323284,-3.7845283,12.569873,17.882038,4.5375714,-3.6560524,4.5389814,12.215269,5.982828,-3.493714,-2.4027283,4.2597656,4.404094,normal
-357.52423,161.58746,66.51133,6.2675376,8.511863,31.580933,31.485628,12.26078,3.086851,10.739746,16.177475,8.574182,-0.43793905,1.1493093,7.5148644,7.2652416,1.8053186,0.6163612,4.728426,6.162321,normal
-338.78122,155.5592,65.53214,4.0982623,-1.5834868,14.075504,13.575527,0.36520937,-2.3235834,7.588632,11.65418,2.5669534,-6.173904,-3.3580368,3.9048197,3.927739,-1.5124718,-2.4456263,2.7761812,6.577135,normal
-351.06955,141.29613,57.06807,4.87209,8.219563,27.858282,24.86595,6.293689,0.35056022,10.827696,17.162489,9.3290415,0.16113487,1.8594327,8.163366,7.4507585,1.3784776,-0.08155943,4.4487867,6.8069596,normal
-438.44934,197.35687,56.09696,-20.846586,-1.5592544,36.59856,29.33612,-1.1753595,-5.4874735,14.198748,20.102043,3.650146,-7.502433,0.99724156,10.958649,6.1599913,-3.1286182,-1.8568673,4.893437,4.079336,normal
-389.4491,153.83609,62.35284,5.2342033,8.374189,30.09293,28.621489,10.795602,5.476001,15.554446,19.268475,7.69903,-3.6098368,-1.3977593,6.523704,6.823485,1.1356595,-0.048632372,4.298984,5.7675858,normal
-396.7825,171.05432,59.288277,-6.104442,1.6959282,25.776867,18.990648,-1.0368268,1.3781517,20.225376,23.432396,5.617049,-7.7181892,-2.4269955,6.73148,4.3898783,-2.8319156,-2.0813556,3.9819052,4.454534,normal
-377.60437,164.942,53.984688,-9.318732,3.4814727,34.273697,30.274519,4.9157066,-2.1017613,12.246087,19.419367,8.4573965,-1.8285794,2.5815527,10.752986,8.408032,0.31098986,-0.902085,4.205351,5.4368567,normal
-449.58652,227.88753,69.031845,-20.389042,-3.9953609,33.698948,23.552828,-9.465843,-12.307646,10.851282,18.05602,0.8663387,-10.172996,-0.39661127,9.761843,3.7049656,-5.9310994,-2.872119,5.8720636,5.164124,normal
-361.27112,156.5837,57.889626,-1.4613881,4.397405,27.146524,22.321238,1.3438982,-2.5933895,11.719355,18.526518,8.0721445,-2.7989304,-0.94167167,5.152884,3.6611989,-1.5543028,-0.6524784,4.6066523,4.9667163,normal
-358.48654,225.81673,81.90557,-10.899269,-12.627812,15.471112,13.871304,-6.684759,-8.0954895,9.17466,15.111599,2.3314593,-6.5523224,0.9191359,9.81767,6.0529485,-1.9042429,-0.6584549,5.761303,5.261996,normal
-362.46448,201.46968,73.96256,-7.2339344,-7.1857886,20.029524,19.72404,-1.0744082,-6.817144,6.5285997,13.4303665,3.6776013,-5.3872356,-0.6619146,7.681057,6.263701,-0.5486699,-1.0384653,3.9373934,4.4918313,normal
-404.7256,177.6564,68.566185,2.025527,6.631302,30.987839,26.866652,5.37152,1.1976217,15.379365,20.641418,7.434025,-4.9042983,-1.7284294,6.751917,6.0192056,-0.23250203,-0.11872738,5.636306,6.7302127,normal
-387.66675,163.78107,68.68613,8.257493,7.505953,26.512224,23.947546,5.944935,0.6805003,11.563195,17.37003,8.32282,-1.6897597,0.1166518,7.00885,6.737707,0.91227144,-0.44019017,3.6895335,5.036771,normal
-392.39355,182.08553,70.65152,2.5457175,6.2695045,30.333769,27.212841,6.983836,2.383471,14.365069,17.886097,5.2466316,-5.206959,-1.0499066,7.072965,5.796761,-0.77256334,-1.3167084,3.6247659,4.789743,normal
-332.73874,160.1634,56.55994,-9.830894,-7.610927,19.242577,22.723438,6.0716867,-0.23359087,10.50931,17.984509,11.083434,2.2451932,3.8884797,9.859829,8.736341,2.6213832,1.4453843,5.812779,7.2773433,normal
-412.34088,220.94771,63.834503,-26.763721,-11.722119,31.101847,30.761692,3.2027507,-2.654426,14.95529,21.140537,6.4506183,-3.9718835,3.6301544,12.526649,7.661763,-0.9836004,0.82197726,7.586739,6.230267,normal
-393.12845,181.14522,66.91253,-5.178707,-4.4072394,18.46348,16.546173,1.4086084,4.1974516,20.47347,21.842611,3.7750893,-9.217624,-2.8661673,8.416935,7.6521497,-0.44884634,-2.0142574,3.2342105,5.1390853,normal
-282.94193,160.6889,64.66812,-1.5384811,-6.5837955,14.994471,20.43467,7.3640866,-1.2832175,2.34903,5.402639,0.10049654,-5.1018486,-2.1535182,3.5304658,3.2332566,-1.2996871,-2.327844,1.0600005,2.8428793,normal
-428.80847,182.5305,63.697514,-5.3014235,5.7286196,35.738323,29.794952,2.509984,-4.860514,9.93386,16.828724,5.1457977,-5.054167,-0.029587654,7.960874,5.0900636,-1.7250565,0.29606244,7.342725,6.727853,normal
-408.6107,187.52142,53.744293,-19.92476,-1.5900742,35.327747,28.597334,-1.5967306,-7.39165,11.211413,18.932186,5.4931054,-5.5302634,-0.12072293,7.562829,3.8642898,-3.029624,-0.7618065,6.329,6.8421326,normal
-409.33014,216.13539,81.50367,-5.4971957,-7.584225,20.45863,23.47958,7.443467,4.281764,14.417955,14.002327,-0.48578927,-8.034417,0.44187924,8.7300415,3.522726,-5.4261556,-3.745328,4.5321226,5.888358,normal
-448.06418,178.87459,67.20705,-0.8716225,4.0652075,28.968786,24.540714,2.465634,-1.5230114,13.754619,20.416956,8.676948,-2.182719,1.7002977,9.229103,6.433137,-1.3245097,-1.4042296,4.468905,4.9786143,normal
-505.15726,226.6033,55.87303,-30.290197,1.4806749,46.90367,30.161377,-10.141624,-10.663932,17.592997,23.44939,1.5972723,-9.739141,2.9589555,13.029753,4.0633388,-6.240682,-1.3384321,7.558368,4.865076,normal
-457.27817,193.51718,69.35272,-4.502517,2.3827965,28.744982,21.914581,-1.5319266,-2.6856172,15.458463,20.59146,5.4620843,-5.4482813,1.4277369,10.300015,5.7862997,-3.240768,-1.7960427,6.278292,7.122458,normal
-309.81726,199.46405,72.43073,-5.0934467,0.55289614,29.171692,24.418371,-1.2760768,-7.7710695,7.6449614,15.457965,4.38928,-6.16647,-1.5504178,7.4765825,6.362265,-0.8180905,-2.102703,2.1486366,2.8386424,normal
-413.8473,238.6263,63.777752,-34.34362,-14.251689,30.785397,22.783335,-12.326611,-16.568705,6.954457,14.805831,-1.5058318,-10.799599,0.46874753,10.329463,2.9657965,-7.1250787,-3.7202742,4.8181796,3.322827,normal
-461.56714,198.97806,53.170216,-25.24567,-3.066561,37.68189,30.810854,1.5131422,0.79970044,23.20802,27.724825,7.414603,-6.4519596,1.3396634,11.193904,6.6753902,-0.98114926,2.6727135,10.324581,7.978285,normal
-352.98056,173.71869,72.02355,5.3484974,3.6199868,25.006815,25.271484,8.765736,3.2775266,12.445338,16.015907,5.5115194,-4.6771207,-2.4308798,4.957379,5.5564337,1.1117282,0.70566404,4.476575,4.7208023,normal
-437.84686,155.89728,61.528393,3.81321,7.8148136,29.523571,26.795925,7.811434,2.2808034,12.493016,16.386492,6.004661,-2.741985,1.8524071,10.12791,9.105404,2.5450838,1.7754923,6.2788424,6.218029,normal
-425.0505,171.38307,65.12122,0.26739022,3.8967729,27.44118,23.803001,2.6963022,-1.8080426,12.756529,20.162159,9.472879,-2.0615573,0.028915051,7.0076733,5.5501375,-0.59541476,-0.012272693,5.910718,6.3326855,normal
-402.36313,234.28107,73.367355,-21.866383,-10.709453,27.60668,23.199398,-5.133456,-8.939238,9.970305,15.591785,1.0496852,-7.2077923,2.1852326,10.41827,3.955663,-4.8185315,-1.9249552,5.5477996,4.430682,normal
-441.2709,246.45505,60.019333,-35.627678,-3.981018,44.394867,28.450596,-13.445778,-16.367857,9.656494,14.833105,-4.7906976,-12.42817,2.2288,11.9899645,2.9420063,-6.114926,-0.5425783,7.195307,3.0661926,normal
-350.37106,176.72864,68.13101,0.66811645,4.619162,30.30067,28.766682,8.343275,2.3131137,13.649224,17.953985,6.022965,-4.8977785,-1.5507842,6.5151243,5.5931797,-1.1597022,-2.3358037,2.3944604,3.9042177,murmur
-382.05832,181.39427,79.34091,9.231959,1.0180346,15.384994,10.698264,-7.547064,-11.661222,1.0746138,8.792641,1.4682505,-6.9328938,-3.8413854,3.5798373,3.2445035,-2.3702054,-2.8070738,2.2658467,3.7757936,murmur
-350.85654,185.4021,57.91776,-17.39336,-6.767392,26.783716,24.575033,-0.45668352,-6.794919,8.2716875,15.158279,3.892085,-5.386678,0.30030406,8.278754,4.975754,-2.8046265,-2.4769993,3.4658437,4.2693725,murmur
-405.3094,239.72737,79.259186,-25.238022,-25.908472,11.922314,18.503494,-1.2231652,-6.527076,7.824152,13.692446,1.3205076,-8.667632,-2.9220092,5.3119397,2.09576,-4.8056674,-2.1453247,5.958306,6.4827285,murmur
-354.36984,211.2633,67.93121,-18.781242,-10.677604,24.330368,22.708574,-2.260344,-7.211367,9.733181,16.930918,4.4666715,-5.7441506,-0.0037719498,8.276581,5.149885,-2.2381806,-1.4971911,4.1854715,4.2143383,murmur
-259.9119,261.93747,84.42325,-25.701092,-21.273932,19.581545,20.52102,-6.6840835,-13.567647,3.6717176,11.8972,0.82561845,-7.2717023,-0.0806387,7.603932,3.2532926,-3.7171988,-1.5000173,4.2592654,2.6730928,murmur
-277.98087,268.08582,86.709564,-22.39028,-16.640509,21.738575,18.588076,-8.724285,-11.478513,8.335872,14.651128,0.7064021,-7.581337,0.6820433,7.8835497,2.0567336,-5.2456193,-2.255008,4.0295362,2.9326973,murmur
-443.555,188.5358,68.68705,-3.1797907,3.926531,31.492077,26.080795,1.078963,-4.5013795,10.500332,16.36556,3.515356,-6.9827657,-1.295792,7.482583,4.7200103,-2.5259593,-0.55871904,7.259487,7.4431777,murmur
-262.76547,257.73654,79.18112,-26.434177,-16.84259,23.870876,19.60103,-11.381166,-16.883167,3.4946752,12.1568365,-0.2582343,-7.894676,1.5232102,9.8483305,3.4746406,-5.4637165,-2.9852622,4.0713034,2.8289654,murmur
-390.28278,215.69394,74.66638,-11.100604,-5.2794642,25.580767,21.770512,-1.558515,-3.6850622,13.399541,17.937796,3.3660812,-6.5455265,0.045851476,7.601824,3.1452954,-3.797955,-0.7862601,6.536981,5.937252,murmur
-377.25174,228.83739,75.58227,-17.343857,-8.842929,28.940958,27.519907,-0.15124992,-7.7051654,8.347197,15.353197,2.4085546,-8.159987,-2.111591,6.7663617,3.8988476,-3.4383023,-2.3957872,3.5110948,3.021579,murmur
-404.9679,203.4244,57.873436,-22.471106,-3.7209196,35.782986,30.900612,2.7019055,-0.9251839,17.592022,22.229588,5.824984,-5.394721,1.083061,8.463388,3.5779085,-3.2756991,-0.12589371,6.3791404,4.790898,murmur
-261.71744,254.49593,85.446556,-19.687603,-16.250992,20.99192,20.343401,-6.5451083,-13.351046,3.2705505,11.129784,0.123841405,-7.999285,-0.74670726,7.489758,3.695254,-3.53157,-2.0891955,3.5322864,2.6502743,murmur
-406.3828,237.25003,63.888435,-32.657047,-11.744337,34.467133,28.167746,-7.038156,-14.71974,4.271088,10.879212,-2.1706443,-7.4831543,4.3007526,11.4015665,1.612789,-8.194788,-2.5869842,8.165405,7.673947,murmur
-277.5862,259.88257,80.256096,-26.361723,-15.194537,27.42514,24.201748,-6.9498115,-13.059112,7.085354,15.54484,2.0683715,-7.4733486,0.3729374,8.411744,2.6049786,-6.0344334,-3.862253,3.0916426,2.522691,murmur
-434.9026,194.65114,60.14629,-17.171734,-2.6959617,33.995026,29.684013,0.19161068,-7.9819646,7.923639,14.807041,1.9287916,-7.6756616,0.20088646,10.041962,5.8547645,-3.618204,-2.6532364,5.432792,6.381596,murmur
-341.10092,204.47214,68.06425,-16.767836,-11.964538,20.727554,20.55133,-2.5078397,-7.8669105,8.264351,16.770132,6.3911285,-3.7438083,0.40473345,7.9572244,5.513162,-1.5267229,-1.5610251,3.3239605,3.2620726,murmur
-463.3907,218.29185,59.64639,-23.912773,1.6112098,43.676018,30.403502,-7.408788,-11.741878,11.555144,17.59152,-1.0389072,-11.607227,-0.40617487,9.927079,3.308942,-5.8452716,-1.9930598,5.7897587,2.8774648,murmur
-464.28616,202.11603,65.156685,-15.265827,-4.7441444,28.171347,23.232101,-2.3921342,-5.1755214,13.131187,18.211143,1.9782265,-9.818403,-2.678642,7.258252,4.097847,-3.722437,-2.0731833,4.8164654,4.197399,murmur
-341.97064,204.9669,85.32547,6.623649,4.03523,29.318886,29.436546,7.6016064,-2.8092792,5.99464,12.3545475,4.405776,-4.4511333,-1.3465728,6.1133685,5.0109835,-2.085053,-3.7124162,1.189264,3.326595,murmur
-253.29327,271.67633,69.770065,-43.746506,-23.690819,26.50162,20.557192,-14.097792,-16.791597,7.830849,15.293915,-0.8991705,-9.19836,1.5951407,9.682194,2.6362894,-4.705317,-0.21784276,6.07525,2.756015,murmur
-369.2004,201.25127,70.74761,-9.554332,-3.709887,27.73914,26.079268,2.0177307,-4.535722,9.399314,15.081032,2.9204116,-6.618683,-0.30539846,8.547397,5.274492,-3.1835928,-2.9283485,3.802188,4.832237,murmur
-410.31384,184.97946,66.40667,-7.7197447,-3.174487,26.686014,26.995773,4.6198983,-3.9557965,7.033253,12.7414,2.5109754,-6.4623933,-0.784682,8.6559305,7.0448055,-0.9986024,-1.7111887,4.847522,6.837177,murmur
-412.811,201.775,71.99825,-4.3863034,4.24888,31.993578,22.131575,-6.792145,-10.716984,9.240564,17.94965,4.8134227,-5.9974737,0.9887404,11.13244,8.20053,-0.48160675,-0.3405199,5.8891487,5.7532034,murmur
-461.11234,228.46184,48.823795,-40.721027,-6.0752435,44.5686,32.088474,-6.4035535,-8.978279,14.285414,16.938969,-3.021384,-10.49253,3.0050232,11.604564,3.4483297,-3.7933214,1.8483969,8.318579,4.335354,murmur
-401.5178,188.26842,65.78103,-10.223771,-4.3866663,27.70814,28.950651,6.329079,-2.3128483,9.252918,15.544108,5.322807,-4.2006426,0.68456495,9.453432,7.525693,-0.6667287,-1.809659,4.077552,5.8504276,murmur
-423.7356,160.34462,60.36738,-1.0668422,4.012414,28.892338,27.237705,6.7296915,-0.5219119,9.391374,13.790371,3.689446,-4.8213377,0.31527883,8.840625,7.136584,-0.36010092,-0.8228822,5.5689244,7.5244436,murmur
-301.42303,208.07874,75.216484,-8.524497,-5.541772,25.602022,25.329695,1.1490595,-7.480579,5.739017,13.735216,3.9149046,-6.4838657,-2.668904,5.9593287,4.938357,-2.3472714,-3.5867066,1.6252654,3.5714853,murmur
-358.8656,243.11736,65.05674,-37.149937,-17.808771,32.058243,29.963993,-4.875609,-14.394184,5.036872,13.889246,0.36086732,-8.583011,1.4580086,11.429501,5.133324,-5.2058277,-2.8727126,6.1439214,6.2229724,murmur
-320.7811,221.91045,71.18052,-17.124247,-9.644979,23.157825,17.156208,-11.591464,-17.650623,0.10329698,8.328627,-2.7817502,-10.814604,-3.1512048,5.3588624,1.3755041,-5.809357,-3.0851688,4.547406,4.6862674,murmur
-445.33337,203.89114,73.69002,-3.2805712,5.446064,36.103703,30.415745,2.4589903,-5.5475755,8.819357,14.9874935,2.5534768,-7.5395436,-1.4858377,7.5999575,5.2973228,-1.5011796,-0.03352506,5.971214,4.510563,murmur
-385.96954,152.82425,64.33817,5.9248734,4.0816207,22.454533,21.723928,5.61573,-0.100218244,9.139782,14.9423895,7.8653116,-0.5418332,0.8760633,6.4159594,5.7582526,0.92000455,0.7522406,5.1695757,5.9030604,murmur
-388.32397,181.25883,56.94007,-11.806326,3.4029882,35.742634,28.929739,1.3958396,-3.8065093,12.419355,17.413954,2.9523873,-7.179864,0.29617885,9.791287,6.076339,-2.6295063,-1.993532,5.0333114,6.1447387,murmur
-428.02124,218.28035,78.28207,-7.9548163,-4.2357745,24.263676,17.778349,-9.208497,-13.996166,4.374739,13.51516,2.901543,-5.905621,0.73490363,9.220103,5.4165196,-2.8375475,-2.0426524,4.453429,4.6470804,murmur
-463.14236,208.39606,54.654404,-25.811966,0.34011397,42.97566,31.12132,-6.145142,-11.626048,10.715391,17.61787,0.36474305,-10.487488,-0.85403216,8.858616,3.2072308,-5.0551324,-1.6594609,5.054997,1.7604455,murmur
-394.27155,152.51071,62.09764,4.2519565,4.6901903,24.641993,23.519323,5.9975157,-0.23454058,9.700661,16.05392,8.462407,-0.7845642,0.7337529,7.1587133,6.873028,1.4127337,0.5695672,5.1493745,6.4777956,murmur
-310.20398,242.91747,73.16475,-27.97065,-17.263937,24.083036,21.885254,-7.048239,-12.146141,7.5770025,15.70414,2.2606137,-7.602472,-0.25499663,8.1468725,3.6002681,-4.1176457,-1.9807358,4.627883,4.072634,murmur
-314.8215,224.33063,74.08587,-15.761048,-6.638525,31.188465,30.494705,2.55211,-7.129198,6.9720945,14.277416,3.0449286,-6.3795676,-0.16267861,8.593157,5.187958,-3.595094,-4.0604234,1.9333818,3.0034604,murmur
-429.99625,154.57628,53.559006,-3.107123,7.9554343,35.22735,31.384073,7.755855,0.5491424,13.44669,20.103199,8.957103,-2.645155,0.3791618,9.347814,9.4941025,2.9084208,1.172908,5.1760807,5.9055595,murmur
-383.3029,194.59052,66.94803,-11.044349,-3.4278643,31.088854,33.40812,10.82003,1.824199,12.700641,18.183378,7.6005673,-2.0802243,1.7943649,8.779553,6.0937138,-0.7658742,-0.08109874,5.8105783,6.000251,murmur
-405.011,183.08464,74.10863,7.0728884,11.426911,36.775932,33.873833,11.128503,3.125807,14.271112,19.825144,8.87195,-2.3300698,0.062400155,7.401798,6.2476463,-0.17611758,-0.50194,4.914874,6.0642,murmur
-361.66852,194.20135,54.096798,-25.290121,-9.45988,28.359995,24.624937,-2.3041756,-6.009897,12.973339,19.89799,5.8740964,-4.4602733,2.3246574,10.469634,5.795603,-2.4362457,-0.96278197,5.4629545,5.055317,murmur
-308.886,195.14359,79.64484,-0.33343646,-7.0301113,18.678679,25.957676,11.753334,2.9983187,8.614954,12.612138,5.18396,-3.1860204,-1.7475563,3.7551162,2.7915304,-2.7813385,-3.6980405,0.8161056,2.826885,murmur
